customer_id,company_name,industry,subscription_tier,contract_type,payment_method,signup_cohort,tenure_months,monthly_charges,total_charges,active_user_seats,feature_adoption_rate,support_tickets_30d,days_since_last_login,nps_score,churn_risk_score,risk_tier,churn_status,churn_reason
CUST-13802,Vortex Capital Solutions,E-Commerce,Enterprise,Month-to-Month,Bank Transfer,2025-04,11,1180.83,12618.96,54,17,2,1,8,41.3,Medium Risk,1,Competitor Migration
CUST-13803,Vector Capital Solutions,Education,Starter,1-Year,Credit Card,2025-02,11,143.54,1576.95,5,26,1,1,7,21.4,Low Risk,0,N/A
CUST-13804,Zenith Capital Solutions,E-Commerce,Starter,Month-to-Month,Credit Card,2024-06,25,188.56,4780.41,9,42,1,1,8,9.5,Low Risk,0,N/A
CUST-13805,Aegis Capital Solutions,E-Commerce,Starter,1-Year,Bank Transfer,2025-11,2,117.63,244.3,2,78,1,3,1,24.0,Low Risk,0,N/A
CUST-13806,Orion Capital Solutions,Education,Starter,Month-to-Month,Electronic Check,2026-01,2,111.99,232.03,3,50,0,0,7,33.2,Low Risk,0,N/A
CUST-13807,Apex Insight Solutions,Technology,Professional,Month-to-Month,Credit Card,2026-01,1,296.68,304.6,5,68,6,21,7,94.3,High Risk,0,N/A
CUST-13808,Vanguard Insight Solutions,Financial Services,Professional,2-Year,Credit Card,2025-09,5,329.05,1671.41,7,91,2,1,6,1.2,Low Risk,0,N/A
CUST-13809,Nexus Insight Solutions,Technology,Starter,Month-to-Month,Electronic Check,2025-01,17,170.44,3010.67,10,75,0,2,7,21.4,Low Risk,0,N/A
CUST-13810,Quantum Insight Solutions,E-Commerce,Professional,Month-to-Month,Credit Card,2026-05,2,531.55,1045.06,30,56,0,2,6,33.2,Low Risk,0,N/A
CUST-13811,Hyperion Insight Solutions,Technology,Enterprise,Month-to-Month,Bank Transfer,2025-03,12,1134.79,13826.88,48,17,0,0,7,46.3,Medium Risk,1,Competitor Migration
CUST-13812,Aura Insight Solutions,Financial Services,Professional,1-Year,Bank Transfer,2025-12,6,309.02,1921.94,5,97,1,0,9,1.4,Low Risk,0,N/A
CUST-13813,Catalyst Insight Solutions,E-Commerce,Starter,Month-to-Month,Bank Transfer,2025-06,3,140.2,421.46,5,79,0,21,2,83.2,High Risk,1,Budget Reallocation / Price
CUST-13814,Pulse Insight Solutions,Education,Professional,Month-to-Month,Credit Card,2025-07,4,508.0,2092.7,29,91,1,1,7,8.7,Low Risk,0,N/A
CUST-13815,Vertex Insight Solutions,Education,Starter,Month-to-Month,Bank Transfer,2024-07,17,192.3,3242.57,10,72,3,2,5,35.4,Medium Risk,0,N/A
CUST-13816,Starlight Insight Solutions,Manufacturing,Professional,Month-to-Month,Credit Card,2025-06,14,335.09,4782.37,9,70,5,0,10,26.9,Low Risk,0,N/A
CUST-13817,Beacon Insight Solutions,Healthcare,Starter,1-Year,Electronic Check,2025-09,10,176.79,1713.31,8,45,1,21,5,66.8,High Risk,1,Competitor Migration
CUST-13818,Cobalt Insight Solutions,Manufacturing,Professional,Month-to-Month,Electronic Check,2025-01,1,423.97,433.47,17,40,4,8,4,89.1,High Risk,0,N/A
CUST-13819,Crest Insight Solutions,Education,Starter,Month-to-Month,Credit Card,2025-02,14,170.81,2437.45,9,38,1,8,7,29.9,Low Risk,0,N/A
CUST-13820,Elevation Insight Solutions,E-Commerce,Enterprise,1-Year,Bank Transfer,2025-08,8,1815.16,14609.83,125,24,1,0,8,21.4,Low Risk,0,N/A
CUST-13821,Frontier Insight Solutions,Financial Services,Enterprise,1-Year,Credit Card,2024-07,2,2010.24,4173.12,148,61,0,1,2,32.1,Low Risk,0,N/A
CUST-13822,Horizon Insight Solutions,Healthcare,Starter,Month-to-Month,Bank Transfer,2025-06,12,113.82,1396.43,1,75,1,1,3,35.4,Medium Risk,0,N/A
CUST-13823,Integra Insight Solutions,Technology,Professional,Month-to-Month,Bank Transfer,2025-07,5,524.31,2601.2,31,17,1,14,10,34.3,Low Risk,1,Poor Onboarding Experience
CUST-13824,Kinetic Insight Solutions,Healthcare,Professional,Month-to-Month,Credit Card,2025-11,6,399.15,2460.71,16,19,0,0,10,25.0,Low Risk,0,N/A
CUST-13825,Luminary Insight Solutions,Manufacturing,Professional,1-Year,Credit Card,2024-01,19,488.42,9601.32,27,94,3,8,7,3.2,Low Risk,0,N/A
CUST-13826,Meridian Insight Solutions,Manufacturing,Starter,2-Year,Bank Transfer,2024-01,30,145.57,4355.63,5,56,0,0,1,3.9,Low Risk,0,N/A
CUST-13827,Nova Insight Solutions,Healthcare,Starter,Month-to-Month,Electronic Check,2026-02,3,182.57,528.5,10,45,6,5,8,76.9,High Risk,1,Executive Leadership Turnover
CUST-13828,Omni Insight Solutions,E-Commerce,Professional,Month-to-Month,Bank Transfer,2024-06,5,463.18,2396.37,23,69,0,8,8,34.3,Low Risk,1,Budget Reallocation / Price
CUST-13829,Pinnacle Insight Solutions,Healthcare,Enterprise,Month-to-Month,Credit Card,2024-12,2,911.17,1860.83,22,75,3,5,10,23.1,Low Risk,0,N/A
CUST-13830,Acro Insight Solutions,Education,Professional,Month-to-Month,Bank Transfer,2024-11,4,450.51,1731.37,23,47,1,5,7,29.9,Low Risk,0,N/A
CUST-13831,Boreal Insight Solutions,E-Commerce,Professional,1-Year,Electronic Check,2025-04,11,520.96,5814.95,32,15,0,1,9,11.4,Low Risk,0,N/A
CUST-13832,Cortex Insight Solutions,Financial Services,Starter,Month-to-Month,Credit Card,2025-10,3,163.98,480.61,6,33,3,0,6,56.2,Medium Risk,1,Competitor Migration
CUST-13833,Equinox Insight Solutions,Healthcare,Starter,Month-to-Month,Credit Card,2024-07,20,191.5,3860.55,9,88,1,2,9,1.7,Low Risk,0,N/A
CUST-13834,Flux Insight Solutions,Healthcare,Enterprise,Month-to-Month,Credit Card,2025-07,1,1426.81,1411.89,81,76,0,3,8,28.9,Low Risk,0,N/A
CUST-13835,Galactic Insight Solutions,Technology,Starter,Month-to-Month,Electronic Check,2025-09,2,168.78,341.56,7,32,1,1,2,76.0,High Risk,0,N/A
CUST-13836,Helix Insight Solutions,Technology,Professional,1-Year,Credit Card,2025-08,4,374.35,1557.2,11,82,0,0,4,10.0,Low Risk,0,N/A
CUST-13837,Infini Insight Solutions,Manufacturing,Professional,1-Year,Bank Transfer,2025-07,4,513.31,1983.38,29,15,2,0,6,21.4,Low Risk,0,N/A
CUST-13838,Krypton Insight Solutions,Financial Services,Starter,1-Year,Bank Transfer,2024-04,19,170.25,3196.94,7,27,0,1,6,13.6,Low Risk,0,N/A
CUST-13839,Matrix Insight Solutions,Manufacturing,Professional,2-Year,Bank Transfer,2024-09,9,383.22,3408.48,15,16,1,0,10,3.4,Low Risk,0,N/A
CUST-13840,Neutron Insight Solutions,Financial Services,Professional,2-Year,Credit Card,2024-02,22,477.48,10419.78,24,62,0,1,7,1.6,Low Risk,0,N/A
CUST-13841,Optima Insight Solutions,Healthcare,Starter,Month-to-Month,Bank Transfer,2025-09,5,118.18,573.81,1,49,1,5,7,29.9,Low Risk,0,N/A
CUST-13842,Prism Insight Solutions,Education,Professional,Month-to-Month,Credit Card,2024-12,13,380.59,4994.21,12,70,3,5,9,14.2,Low Risk,1,Budget Reallocation / Price
CUST-13843,Radiant Insight Solutions,Manufacturing,Enterprise,Month-to-Month,Credit Card,2026-05,3,1720.87,5338.86,115,42,3,1,8,28.9,Low Risk,1,Missing Core Feature
CUST-13844,Solaris Insight Solutions,Financial Services,Professional,2-Year,Electronic Check,2024-02,23,364.66,8431.81,12,39,0,0,8,1.6,Low Risk,0,N/A
CUST-13845,Titan Insight Solutions,E-Commerce,Enterprise,Month-to-Month,Credit Card,2026-06,2,943.74,1913.99,24,78,0,3,9,13.6,Low Risk,0,N/A
CUST-13846,Zenith Insight Solutions,Healthcare,Starter,1-Year,Bank Transfer,2025-02,14,100.1,1357.57,2,32,0,1,10,11.4,Low Risk,0,N/A
CUST-13847,Strata Insight Solutions,Healthcare,Enterprise,2-Year,Credit Card,2024-04,9,1424.76,12323.33,83,62,5,0,7,10.9,Low Risk,0,N/A
CUST-13848,Synapse Insight Solutions,Financial Services,Starter,Month-to-Month,Credit Card,2025-09,3,140.32,418.06,4,61,1,1,9,13.6,Low Risk,0,N/A
CUST-13849,Vortex Insight Solutions,Manufacturing,Starter,Month-to-Month,Bank Transfer,2024-12,18,163.71,2856.22,6,88,2,8,8,15.4,Low Risk,0,N/A
CUST-13850,Vector Insight Solutions,E-Commerce,Enterprise,2-Year,Bank Transfer,2025-10,9,1031.45,9248.96,33,57,1,0,8,2.8,Low Risk,0,N/A
CUST-13851,Zenith Insight Solutions,Education,Enterprise,2-Year,Electronic Check,2026-04,1,1146.47,1188.22,47,59,2,5,10,3.7,Low Risk,0,N/A
CUST-13852,Aegis Insight Solutions,Financial Services,Professional,1-Year,Bank Transfer,2024-04,15,337.1,5222.64,7,26,0,5,7,38.9,Medium Risk,1,Competitor Migration
CUST-13853,Orion Insight Solutions,E-Commerce,Professional,2-Year,Bank Transfer,2024-11,8,446.17,3550.39,22,96,2,0,10,0.5,Low Risk,0,N/A
CUST-13854,Apex Dynamic Solutions,Manufacturing,Professional,Month-to-Month,Credit Card,2024-09,10,404.14,4002.99,16,31,0,5,3,80.2,High Risk,1,Competitor Migration
CUST-13855,Vanguard Dynamic Solutions,Financial Services,Professional,Month-to-Month,Credit Card,2024-04,10,386.99,3881.51,14,64,3,1,5,35.4,Medium Risk,1,Budget Reallocation / Price
CUST-13856,Nexus Dynamic Solutions,Technology,Professional,Month-to-Month,Credit Card,2025-09,4,500.23,2072.35,29,24,2,0,7,41.3,Medium Risk,0,N/A
CUST-13857,Quantum Dynamic Solutions,Technology,Starter,Month-to-Month,Bank Transfer,2026-03,5,167.13,856.13,9,39,1,3,5,51.2,Medium Risk,0,N/A
CUST-13858,Hyperion Dynamic Solutions,Technology,Professional,1-Year,Electronic Check,2025-06,3,393.67,1223.31,17,36,0,1,8,16.1,Low Risk,0,N/A
CUST-13859,Aura Dynamic Solutions,Financial Services,Professional,1-Year,Bank Transfer,2025-10,8,322.04,2513.52,8,53,0,1,7,9.5,Low Risk,1,Poor Onboarding Experience
CUST-13860,Catalyst Dynamic Solutions,E-Commerce,Starter,Month-to-Month,Credit Card,2025-03,16,143.65,2251.13,7,90,1,5,7,15.4,Low Risk,0,N/A
CUST-13861,Pulse Dynamic Solutions,Financial Services,Starter,Month-to-Month,Credit Card,2024-09,11,135.85,1544.79,6,55,0,8,8,34.3,Low Risk,1,Budget Reallocation / Price
CUST-13862,Vertex Dynamic Solutions,Manufacturing,Enterprise,Month-to-Month,Bank Transfer,2025-02,3,1409.89,4163.45,80,72,0,5,8,48.8,Medium Risk,1,Missing Core Feature
CUST-13863,Starlight Dynamic Solutions,Financial Services,Starter,2-Year,Electronic Check,2024-01,4,131.73,521.84,4,61,1,0,7,2.8,Low Risk,0,N/A
CUST-13864,Beacon Dynamic Solutions,Financial Services,Enterprise,Month-to-Month,Credit Card,2026-05,3,1676.34,5031.77,109,49,0,2,5,55.0,Medium Risk,1,Poor Onboarding Experience
CUST-13865,Cobalt Dynamic Solutions,Technology,Professional,Month-to-Month,Credit Card,2025-10,5,420.39,2134.0,20,59,0,2,3,40.1,Medium Risk,0,N/A
CUST-13866,Crest Dynamic Solutions,Financial Services,Starter,2-Year,Credit Card,2024-02,28,133.49,3742.94,4,74,0,1,8,1.6,Low Risk,0,N/A
CUST-13867,Elevation Dynamic Solutions,Manufacturing,Starter,Month-to-Month,Electronic Check,2024-10,17,175.15,2863.97,9,32,3,3,10,34.3,Low Risk,0,N/A
CUST-13868,Frontier Dynamic Solutions,Manufacturing,Professional,1-Year,Credit Card,2025-01,9,440.48,3806.57,19,47,0,0,8,9.5,Low Risk,0,N/A
CUST-13869,Horizon Dynamic Solutions,Financial Services,Professional,1-Year,Credit Card,2026-03,5,338.09,1673.9,8,76,0,0,4,10.0,Low Risk,0,N/A
CUST-13870,Integra Dynamic Solutions,Education,Enterprise,Month-to-Month,Credit Card,2026-03,4,1881.42,7615.38,136,93,3,0,9,3.6,Low Risk,0,N/A
CUST-13871,Kinetic Dynamic Solutions,Technology,Starter,Month-to-Month,Bank Transfer,2026-03,2,98.11,191.61,1,36,1,5,9,23.1,Low Risk,0,N/A
CUST-13872,Luminary Dynamic Solutions,Financial Services,Enterprise,1-Year,Electronic Check,2024-04,7,1931.6,13665.56,139,59,3,2,6,7.9,Low Risk,0,N/A
CUST-13873,Meridian Dynamic Solutions,Technology,Professional,1-Year,Bank Transfer,2024-09,1,470.16,465.9,24,55,0,2,5,32.1,Low Risk,0,N/A
CUST-13874,Nova Dynamic Solutions,Technology,Professional,Month-to-Month,Bank Transfer,2024-12,14,472.02,6832.54,24,54,2,21,10,45.0,Medium Risk,1,Budget Reallocation / Price
CUST-13875,Omni Dynamic Solutions,Healthcare,Professional,Month-to-Month,Credit Card,2025-10,3,311.95,966.79,6,36,0,0,7,33.2,Low Risk,0,N/A
CUST-13876,Pinnacle Dynamic Solutions,Healthcare,Professional,1-Year,Credit Card,2026-05,3,461.67,1383.47,24,87,0,1,8,7.6,Low Risk,0,N/A
CUST-13877,Acro Dynamic Solutions,Healthcare,Professional,Month-to-Month,Credit Card,2024-04,6,466.08,2759.15,24,80,3,5,8,15.4,Low Risk,0,N/A
CUST-13878,Boreal Dynamic Solutions,E-Commerce,Starter,Month-to-Month,Bank Transfer,2025-03,2,129.49,253.7,4,41,0,0,4,55.0,Medium Risk,0,N/A
CUST-13879,Cortex Dynamic Solutions,Education,Professional,Month-to-Month,Credit Card,2025-09,5,509.8,2515.52,27,37,0,0,7,21.4,Low Risk,0,N/A
CUST-13880,Equinox Dynamic Solutions,Education,Professional,Month-to-Month,Credit Card,2025-05,12,400.41,4879.16,15,95,0,1,7,10.4,Low Risk,0,N/A
CUST-13881,Flux Dynamic Solutions,Financial Services,Starter,1-Year,Bank Transfer,2024-11,8,130.53,1068.45,5,58,0,0,2,20.6,Low Risk,1,Budget Reallocation / Price
CUST-13882,Galactic Dynamic Solutions,E-Commerce,Enterprise,Month-to-Month,Credit Card,2025-07,11,964.41,10583.23,25,87,3,3,4,31.0,Low Risk,0,N/A
CUST-13883,Helix Dynamic Solutions,Financial Services,Professional,Month-to-Month,Credit Card,2025-10,2,388.53,790.47,15,19,3,5,4,85.8,High Risk,0,N/A
CUST-13884,Infini Dynamic Solutions,Healthcare,Professional,Month-to-Month,Electronic Check,2025-02,17,556.72,9283.86,35,43,0,0,6,21.4,Low Risk,0,N/A
CUST-13885,Krypton Dynamic Solutions,Healthcare,Enterprise,1-Year,Credit Card,2025-12,2,1801.66,3469.67,124,29,0,1,9,19.0,Low Risk,1,Executive Leadership Turnover
CUST-13886,Matrix Dynamic Solutions,Financial Services,Starter,Month-to-Month,Credit Card,2025-06,9,179.25,1561.68,10,19,2,21,8,87.0,High Risk,1,Low User Adoption
CUST-13887,Neutron Dynamic Solutions,Healthcare,Professional,2-Year,Credit Card,2025-01,7,372.02,2540.03,14,58,1,0,8,2.8,Low Risk,0,N/A
CUST-13888,Optima Dynamic Solutions,E-Commerce,Enterprise,2-Year,Electronic Check,2025-03,3,1300.03,3835.59,68,87,1,0,8,2.2,Low Risk,0,N/A
CUST-13889,Prism Dynamic Solutions,Financial Services,Starter,Month-to-Month,Credit Card,2025-09,7,182.54,1286.29,9,15,3,5,6,57.4,Medium Risk,1,Executive Leadership Turnover
CUST-13890,Radiant Dynamic Solutions,Technology,Professional,Month-to-Month,Credit Card,2024-03,20,514.56,10695.6,29,62,0,2,7,11.4,Low Risk,0,N/A
CUST-13891,Solaris Dynamic Solutions,Manufacturing,Professional,Month-to-Month,Bank Transfer,2025-07,11,449.61,5108.4,23,30,3,2,6,41.3,Medium Risk,0,N/A
CUST-13892,Titan Dynamic Solutions,E-Commerce,Starter,2-Year,Bank Transfer,2025-11,1,103.57,106.99,2,19,0,0,6,16.8,Low Risk,0,N/A
CUST-13893,Zenith Dynamic Solutions,Manufacturing,Professional,2-Year,Credit Card,2024-11,7,534.62,3770.22,33,40,0,1,4,7.9,Low Risk,0,N/A
CUST-13894,Strata Dynamic Solutions,E-Commerce,Professional,1-Year,Electronic Check,2024-12,18,417.06,7609.92,18,49,0,0,4,20.6,Low Risk,1,Executive Leadership Turnover
CUST-13895,Synapse Dynamic Solutions,E-Commerce,Starter,1-Year,Electronic Check,2024-07,20,108.16,2079.82,2,66,2,2,6,3.9,Low Risk,0,N/A
CUST-13896,Vortex Dynamic Solutions,Financial Services,Professional,2-Year,Credit Card,2025-10,3,329.21,1026.32,7,74,0,1,8,6.0,Low Risk,0,N/A
CUST-13897,Vector Dynamic Solutions,Financial Services,Professional,Month-to-Month,Bank Transfer,2025-05,5,466.3,2381.7,24,41,0,0,3,40.1,Medium Risk,0,N/A
CUST-13898,Zenith Dynamic Solutions,Healthcare,Professional,2-Year,Electronic Check,2025-02,2,343.6,687.87,10,69,0,21,1,59.9,Medium Risk,0,N/A
CUST-13899,Aegis Dynamic Solutions,Manufacturing,Starter,1-Year,Electronic Check,2025-12,6,124.67,724.31,5,94,1,1,9,1.4,Low Risk,0,N/A
CUST-13900,Orion Dynamic Solutions,Technology,Starter,Month-to-Month,Bank Transfer,2024-08,22,108.54,2369.07,1,49,1,0,4,20.6,Low Risk,0,N/A
CUST-13901,Apex Applied Solutions,Healthcare,Professional,Month-to-Month,Electronic Check,2024-10,15,359.53,5300.36,13,32,0,0,5,67.9,High Risk,1,Competitor Migration
CUST-13902,Vanguard Applied Solutions,Healthcare,Professional,1-Year,Bank Transfer,2024-01,18,498.42,8783.01,28,25,1,3,6,34.3,Low Risk,0,N/A
CUST-13903,Nexus Applied Solutions,Manufacturing,Professional,2-Year,Credit Card,2024-11,6,535.63,3090.16,31,72,2,14,7,5.2,Low Risk,0,N/A
CUST-13904,Quantum Applied Solutions,Technology,Professional,Month-to-Month,Credit Card,2026-01,4,437.07,1683.82,22,64,0,0,4,40.1,Medium Risk,0,N/A
CUST-13905,Hyperion Applied Solutions,E-Commerce,Starter,1-Year,Credit Card,2024-01,20,110.28,2238.47,1,70,2,1,9,1.6,Low Risk,0,N/A
CUST-13906,Aura Applied Solutions,Manufacturing,Starter,Month-to-Month,Bank Transfer,2024-02,5,160.46,773.51,8,59,3,0,8,18.2,Low Risk,1,Poor Onboarding Experience
CUST-13907,Catalyst Applied Solutions,Education,Starter,1-Year,Bank Transfer,2024-12,7,180.74,1238.88,8,74,0,0,8,9.5,Low Risk,0,N/A
CUST-13908,Pulse Applied Solutions,Technology,Starter,Month-to-Month,Electronic Check,2025-02,9,117.78,1037.62,3,71,2,8,2,51.2,Medium Risk,0,N/A
CUST-13909,Vertex Applied Solutions,Technology,Starter,Month-to-Month,Bank Transfer,2025-06,13,180.01,2411.89,10,53,0,1,7,21.4,Low Risk,1,Budget Reallocation / Price
CUST-13910,Starlight Applied Solutions,Technology,Professional,2-Year,Credit Card,2025-09,5,531.52,2592.96,31,87,0,0,9,0.6,Low Risk,0,N/A
CUST-13911,Beacon Applied Solutions,Education,Starter,Month-to-Month,Credit Card,2026-06,1,151.58,147.16,8,57,0,8,6,48.8,Medium Risk,1,Executive Leadership Turnover
CUST-13912,Cobalt Applied Solutions,Healthcare,Enterprise,Month-to-Month,Bank Transfer,2024-06,23,1385.58,32757.72,75,91,1,2,5,10.0,Low Risk,0,N/A
CUST-13913,Crest Applied Solutions,Financial Services,Enterprise,Month-to-Month,Credit Card,2024-12,6,1886.03,10869.43,136,30,2,1,10,21.4,Low Risk,0,N/A
CUST-13914,Elevation Applied Solutions,E-Commerce,Starter,1-Year,Credit Card,2025-09,2,112.87,220.4,3,56,0,0,6,16.1,Low Risk,0,N/A
CUST-13915,Frontier Applied Solutions,E-Commerce,Enterprise,Month-to-Month,Credit Card,2024-01,31,918.25,28866.0,23,39,2,2,5,20.6,Low Risk,0,N/A
CUST-13916,Horizon Applied Solutions,Healthcare,Starter,Month-to-Month,Electronic Check,2026-06,2,187.5,372.19,10,36,1,0,3,50.0,Medium Risk,0,N/A
CUST-13917,Integra Applied Solutions,Financial Services,Professional,Month-to-Month,Credit Card,2025-09,8,553.97,4557.8,35,93,5,1,6,28.9,Low Risk,0,N/A
CUST-13918,Kinetic Applied Solutions,Healthcare,Starter,Month-to-Month,Electronic Check,2024-03,23,171.29,4034.99,9,44,0,0,8,11.4,Low Risk,0,N/A
CUST-13919,Luminary Applied Solutions,Education,Professional,1-Year,Bank Transfer,2025-09,7,351.41,2417.19,9,76,0,2,3,10.0,Low Risk,0,N/A
CUST-13920,Meridian Applied Solutions,Technology,Enterprise,1-Year,Credit Card,2024-04,14,1658.19,23569.47,110,20,2,1,8,21.4,Low Risk,0,N/A
CUST-13921,Nova Applied Solutions,E-Commerce,Starter,Month-to-Month,Bank Transfer,2025-05,8,158.04,1270.96,7,87,0,1,6,10.4,Low Risk,1,Missing Core Feature
CUST-13922,Omni Applied Solutions,E-Commerce,Starter,1-Year,Bank Transfer,2025-12,3,153.03,473.23,6,72,1,0,8,13.6,Low Risk,0,N/A
CUST-13923,Pinnacle Applied Solutions,E-Commerce,Professional,1-Year,Credit Card,2024-10,16,341.92,5312.71,11,24,0,0,7,25.0,Low Risk,1,Executive Leadership Turnover
CUST-13924,Acro Applied Solutions,Healthcare,Enterprise,1-Year,Credit Card,2026-03,1,1693.35,1645.55,112,32,1,0,10,16.1,Low Risk,0,N/A
CUST-13925,Boreal Applied Solutions,Technology,Professional,1-Year,Bank Transfer,2025-07,9,361.51,3286.51,12,94,2,0,8,3.6,Low Risk,0,N/A
CUST-13926,Cortex Applied Solutions,Manufacturing,Professional,2-Year,Bank Transfer,2026-03,4,518.95,2149.23,29,92,0,2,7,1.5,Low Risk,0,N/A
CUST-13927,Equinox Applied Solutions,Healthcare,Starter,1-Year,Bank Transfer,2025-07,13,111.22,1423.26,1,64,3,3,9,6.0,Low Risk,0,N/A
CUST-13928,Flux Applied Solutions,Education,Starter,Month-to-Month,Bank Transfer,2026-05,2,170.19,344.08,9,34,3,1,2,76.0,High Risk,1,Low User Adoption
CUST-13929,Galactic Applied Solutions,Manufacturing,Professional,1-Year,Bank Transfer,2024-06,19,335.07,6232.7,8,80,0,0,8,2.1,Low Risk,0,N/A
CUST-13930,Helix Applied Solutions,Education,Starter,2-Year,Credit Card,2025-06,2,132.49,258.51,2,24,2,2,8,14.2,Low Risk,0,N/A
CUST-13931,Infini Applied Solutions,Education,Starter,1-Year,Bank Transfer,2024-11,2,123.95,241.28,1,51,0,5,4,47.5,Medium Risk,1,Low User Adoption
CUST-13932,Krypton Applied Solutions,Manufacturing,Enterprise,Month-to-Month,Electronic Check,2025-09,5,902.47,4685.25,21,29,2,1,8,41.3,Medium Risk,0,N/A
CUST-13933,Matrix Applied Solutions,E-Commerce,Enterprise,Month-to-Month,Credit Card,2024-11,4,1504.58,5784.3,89,98,2,0,5,19.0,Low Risk,1,Poor Onboarding Experience
CUST-13934,Neutron Applied Solutions,Education,Starter,Month-to-Month,Credit Card,2024-06,6,125.68,731.68,5,68,3,1,6,18.2,Low Risk,0,N/A
CUST-13935,Optima Applied Solutions,Manufacturing,Starter,Month-to-Month,Bank Transfer,2025-05,2,134.43,264.01,6,30,1,3,6,71.1,High Risk,1,Low User Adoption
CUST-13936,Prism Applied Solutions,E-Commerce,Starter,2-Year,Bank Transfer,2026-05,1,120.47,120.68,4,22,3,5,8,24.0,Low Risk,0,N/A
CUST-13937,Radiant Applied Solutions,Education,Enterprise,1-Year,Credit Card,2026-06,1,1173.37,1161.23,50,21,0,1,4,59.9,Medium Risk,0,N/A
CUST-13938,Solaris Applied Solutions,Financial Services,Professional,Month-to-Month,Credit Card,2024-01,4,476.01,1879.15,23,49,5,1,9,26.9,Low Risk,0,N/A
CUST-13939,Titan Applied Solutions,Healthcare,Enterprise,Month-to-Month,Bank Transfer,2025-03,4,1773.33,7125.1,122,65,1,0,7,18.2,Low Risk,0,N/A
CUST-13940,Zenith Applied Solutions,E-Commerce,Professional,2-Year,Credit Card,2026-04,2,495.16,978.28,26,83,0,1,9,1.0,Low Risk,0,N/A
CUST-13941,Strata Applied Solutions,Technology,Starter,2-Year,Electronic Check,2025-06,1,139.6,141.8,5,38,6,0,3,35.4,Medium Risk,1,Missing Core Feature
CUST-13942,Synapse Applied Solutions,Manufacturing,Starter,Month-to-Month,Bank Transfer,2024-09,10,126.59,1295.92,2,54,1,1,8,18.2,Low Risk,0,N/A
CUST-13943,Vortex Applied Solutions,Manufacturing,Professional,1-Year,Bank Transfer,2024-01,30,385.79,11339.21,14,26,1,1,8,11.4,Low Risk,0,N/A
CUST-13944,Vector Applied Solutions,Financial Services,Starter,Month-to-Month,Credit Card,2024-07,21,126.64,2654.48,5,20,0,1,7,28.9,Low Risk,0,N/A
CUST-13945,Zenith Applied Solutions,E-Commerce,Professional,1-Year,Credit Card,2024-09,14,328.07,4767.1,8,54,2,1,9,3.2,Low Risk,0,N/A
CUST-13946,Aegis Applied Solutions,Manufacturing,Professional,1-Year,Electronic Check,2026-05,1,341.58,349.25,9,80,0,1,7,7.6,Low Risk,0,N/A
CUST-13947,Orion Applied Solutions,Financial Services,Enterprise,Month-to-Month,Electronic Check,2024-10,16,1019.43,15914.24,34,74,0,3,9,16.8,Low Risk,0,N/A
